product_id,product_name,product_name_en,category_l1,category_l2,category_l3,brand,supplier_id,cost_price,list_price,current_price,stock_quantity,product_status,launch_date,description,weight_g,dimensions
PRD-BKS-00073,ディープラーニング実践,Machine Learning Basics,書籍,技術書,AI・機械学習,KnowledgePress Original,SUP-00001,860.45,1797.34,1311.31,125,discontinued,2022-01-07,実践的な知識とノウハウが詰まったAI・機械学習の書籍。ディープラーニング実践は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,604,B5判
PRD-BKS-00074,機械学習入門,AI Application Guide,書籍,技術書,AI・機械学習,AcademicPress Original,SUP-00046,1754.96,4770.8,3935.83,283,active,2022-08-18,実践的な知識とノウハウが詰まったAI・機械学習の書籍。機械学習入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,778,B5判
PRD-BKS-00075,自然言語処理入門,AI Application Guide,書籍,技術書,AI・機械学習,AcademicPress Original,SUP-00014,1242.37,2578.45,2045.63,440,active,2023-11-07,実践的な知識とノウハウが詰まったAI・機械学習の書籍。自然言語処理入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,374,A4判
PRD-BKS-00076,AI活用ガイド,Machine Learning Basics,書籍,技術書,AI・機械学習,ModernReads Original,SUP-00026,2798.07,8350.5,6607.53,137,active,2020-03-23,実践的な知識とノウハウが詰まったAI・機械学習の書籍。AI活用ガイドは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,519,B5判
PRD-BKS-00077,ディープラーニング実践,AI Application Guide,書籍,技術書,AI・機械学習,TechPublish Original,SUP-00018,2244.76,5258.56,5144.84,375,discontinued,2020-10-06,実践的な知識とノウハウが詰まったAI・機械学習の書籍。ディープラーニング実践は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,682,A5判
PRD-BKS-00078,機械学習入門,NLP Basics,書籍,技術書,AI・機械学習,KnowledgePress Original,SUP-00004,1576.45,4306.83,3221.61,48,active,2022-10-26,実践的な知識とノウハウが詰まったAI・機械学習の書籍。機械学習入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,487,B5判
PRD-BKS-00079,AI活用ガイド,Deep Learning Practice,書籍,技術書,AI・機械学習,AcademicPress Original,SUP-00033,1632.88,3442.33,2671.39,156,active,2021-03-09,実践的な知識とノウハウが詰まったAI・機械学習の書籍。AI活用ガイドは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,386,A5判
PRD-BKS-00080,AI活用ガイド,AI Application Guide,書籍,技術書,AI・機械学習,BusinessBooks Original,SUP-00002,805.69,2523.73,2329.19,328,active,2020-12-16,実践的な知識とノウハウが詰まったAI・機械学習の書籍。AI活用ガイドは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,580,A5判
PRD-BKS-00081,自然言語処理入門,Deep Learning Practice,書籍,技術書,AI・機械学習,ModernReads Original,SUP-00018,1393.75,3417.87,2752.8,172,active,2023-02-19,実践的な知識とノウハウが詰まったAI・機械学習の書籍。自然言語処理入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,649,文庫判
PRD-BKS-00082,ディープラーニング実践,Deep Learning Practice,書籍,技術書,AI・機械学習,ModernReads Original,SUP-00034,2935.29,7339.41,7297.31,194,active,2024-05-04,実践的な知識とノウハウが詰まったAI・機械学習の書籍。ディープラーニング実践は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,324,A4判
PRD-BKS-00083,自然言語処理入門,Deep Learning Practice,書籍,技術書,AI・機械学習,TechPublish Original,SUP-00020,1846.57,3874.16,3528.73,260,discontinued,2023-07-07,実践的な知識とノウハウが詰まったAI・機械学習の書籍。自然言語処理入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,316,文庫判
PRD-BKS-00084,ディープラーニング実践,AI Application Guide,書籍,技術書,AI・機械学習,AcademicPress Original,SUP-00012,1676.94,5227.52,4987.1,313,active,2020-02-24,実践的な知識とノウハウが詰まったAI・機械学習の書籍。ディープラーニング実践は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,308,新書判
PRD-BKS-00085,ネットワーク基礎,Network Fundamentals,書籍,技術書,インフラ,BusinessBooks Original,SUP-00035,1168.83,3822.81,2944.88,323,active,2020-04-06,実践的な知識とノウハウが詰まったインフラの書籍。ネットワーク基礎は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,299,A4判
PRD-BKS-00086,クラウド入門,Cloud Computing Basics,書籍,技術書,インフラ,ModernReads Original,SUP-00026,1317.04,4588.26,3706.33,334,discontinued,2021-02-23,実践的な知識とノウハウが詰まったインフラの書籍。クラウド入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,699,新書判
PRD-BKS-00087,セキュリティ入門,Security Basics,書籍,技術書,インフラ,AcademicPress Original,SUP-00017,1336.48,2914.27,2058.19,99,active,2020-03-27,実践的な知識とノウハウが詰まったインフラの書籍。セキュリティ入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,524,A4判
PRD-BKS-00088,Docker実践ガイド,Docker Practice Guide,書籍,技術書,インフラ,ModernReads Original,SUP-00045,947.42,2680.8,2065.64,175,active,2023-04-29,実践的な知識とノウハウが詰まったインフラの書籍。Docker実践ガイドは、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,616,B5判
PRD-BKS-00089,クラウド入門,Docker Practice Guide,書籍,技術書,インフラ,AcademicPress Original,SUP-00050,2020.37,4259.44,3265.98,469,active,2020-09-07,実践的な知識とノウハウが詰まったインフラの書籍。クラウド入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,433,A5判
PRD-BKS-00090,ネットワーク基礎,Cloud Computing Basics,書籍,技術書,インフラ,KnowledgePress Original,SUP-00034,640.61,1956.56,1424.36,62,active,2020-02-16,実践的な知識とノウハウが詰まったインフラの書籍。ネットワーク基礎は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,485,B5判
PRD-BKS-00091,セキュリティ入門,Cloud Computing Basics,書籍,技術書,インフラ,TechPublish Original,SUP-00028,752.46,2039.18,1547.35,245,active,2021-08-10,実践的な知識とノウハウが詰まったインフラの書籍。セキュリティ入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,617,文庫判
PRD-BKS-00092,ネットワーク基礎,Security Basics,書籍,技術書,インフラ,ModernReads Original,SUP-00011,613.09,1280.67,966.2,494,active,2023-01-24,実践的な知識とノウハウが詰まったインフラの書籍。ネットワーク基礎は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,535,B5判
PRD-BKS-00093,クラウド入門,Docker Practice Guide,書籍,技術書,インフラ,KnowledgePress Original,SUP-00028,2706.73,8919.49,7545.93,239,active,2020-04-29,実践的な知識とノウハウが詰まったインフラの書籍。クラウド入門は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,771,B5判
PRD-BKS-00094,ネットワーク基礎,Security Basics,書籍,技術書,インフラ,ModernReads Original,SUP-00032,1296.09,4112.64,3730.3,401,active,2021-05-28,実践的な知識とノウハウが詰まったインフラの書籍。ネットワーク基礎は、初心者から上級者まで幅広く学べる内容となっています。豊富な事例と分かりやすい解説で、すぐに実践できます。,478,A4判
